websites,store,attribute_set,type,sku,name,categories_text,deal_start_time,deal_stop_time,price,special_price,cost,weight,price_unit,price_unit_origin,market_price,status,tax_class_id,visibility,landing_page,product_unit,tilbud,netpris,calculated_unit,weight_unit,has_deal,special_from_date,description,short_description,meta_keyword,qty,product_name,meta_title,meta_description,aktuelt,retter,pant_sku,alphabetAtribute
base,admin,Default,simple,8012165732001,6 fl Tinazzi Why Not  Zinfandel Salento IGT 15% 75 cl,,,,449,,303.51,4.5,,,630,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"Why Not ?! Zinfandel Salento er en absolut bombe af en vin. Fantastisk flot og fyldig vin i et perfekt match  mellem muskler og elegance. En tæt intensiv smag, som blidt afrundes af vanilje, mokka og brombærtoner afsluttet i en lang og silkeblød eftersmag. Selvom vinens alkoholprocent er 15%, bibeholdes elegancen og harmonien, takket være en superfin tanninstruktur. 

Druetype: Zinfandel  der i Italien har navnet Primitivo.
Flaske: Tappet på en eksklusiv flaske tung (1,2 kg) med meget høj bund.

Vinhuset Casa Vinicola Tinazzi Eugenio & Figli, er hjemhørende i den italienske badeby Lazise. Her grundlagde Eugenio Tinazzi sin virksomhed i begyndelsen af 1960’erne. I dag er tredje generation med til at stadfæste og videreføre vinhusets fortsatte udvikling. Der er gjort store fremskridt gennem alle årene, ved altid at vælge den længste, men sikreste vej, og samtidig at undgå hurtige genveje.

Med købet af Cantine San Giorgio i Apulien lancerede Tinazzi familien et projekt i en af ​​de mest produktive regioner i Italien, der, især i de seneste år har stået ud for den nye forbedring af dens kvalitet af druer og dermed sine vine. Vinene i denne linje er klassiske og velkendte Puglia vin, som er udviklet med det formål at forske i de allerbedste kvalitetsniveauer. Resultaterne ligger i de fremragende vine, og byder på høj alkoholprocent og god krop, afspejles også i de prestigefyldte priser, de har vundet.",6 fl Tinazzi Why Not ?! Zinfandel Salento IGT 15% 75 cl,"Cantine,Giorgio,Why, Not, Zinfandel, Salento, IGT , Primitivo, rødvin, röttvin, tinazzi",0,6 fl Tinazzi Why Not  Zinfandel Salento IGT 15% 75 cl,6 fl Tinazzi Why Not ?! Zinfandel Salento IGT 15% 75 cl,6 fl Cantine San Giorgio Why Not ?! Zinfandel Salento IGT 15% 75 cl,,,,
base,admin,Default,simple,37600258673241,6 fl Fromont Bourgogne Chardonnay Grande Reserve 13% 75 cl,,00:00,00:00,299,,178.35,4.5,,,499,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"Jean-Claude Fromont har her lavet en Super Chardonnay, En vin hvis druer kommer fra de bedste områder i Bourgogne, og især fra området omkring Chablis. I modsætning til vinene fra Chablis, har denne vin en fed struktur, som er enormt charmerende.  Vinen lagres på en blanding af fade samt stål tanke, Denne kombination giver en fantastisk fyldig smag med kraft fra fadet, samtidig med at ståltankene sikrer frugten samt friskheden.

Chardonnay Grande Reserve er en kraftfuld vin med en bred vifte af let eksotiske og mineralske aromaer. Smagens fylde og intensitet er formidabel, og den fedmefulde, cremede eftersmag forklarer, hvorfor de kalder den for Grande Reserve

Sjældent set at man kan købe en så høj kvalitets hvidvin fra Bourgogne uden at betale langt over 100 kroner for den. i Danmark.
",Fromont Bourgogne Chardonnay Grande Reserve 13% 75 cl,"Fromont, Bourgogne, Chardonnay, Grande, Reserve, hvidvin, vittvin",0,6 fl Fromont Bourgogne Chardonnay Grande Reserve 13% 75 cl,Fromont Bourgogne Chardonnay Grande Reserve 13% 75 cl,Fromont Bourgogne Chardonnay Grande Reserve 13% 75 cl,,,,
base,admin,Default,simple,3760025673593,"6 fl Fromont Bourgogne Grand Ordinaire 12,5 % 75 cl",,00:00,00:00,199,,111.3,4.5,,,319,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"Her må vi sige at navnet på denne vin er en direkte modsætning til smagen. Der er bestemt intet ordinært over denne specielle vin. Og der helt sikkert heller ikke noget ordinært over producenten Jean-Claude Fromont. 
Han opnår ofte rigtig flotte anmeldelser for sine vine i både franske og internationale medier. 
 
Vinen er lavet på 100 % Gamay og kommer fra det sydlige bourgognes lerede og kalkholdige jorde. Vinen hører under Appelation Bourgogne Grand Ordinaire Controllée og kan sagtens matche mange af de Cru Beaujolais vine, der bliver solgt i Danmark til langt højere priser. 
 
Vinen har en meget frisk og livlig bouquet med hint af røde frugter. Smagen er elegant og frugtig og meget koncentreret. Vinen har en lang behagelig eftersmag.
 
Med et navn som Jean-Claude Fromont bag en vin ved man, at man har en sikker vinder.
","Fromont Bourgogne Grand Ordinaire 12,5 % 75 cl","Fromont, Bourgogne, Grand, Ordinaire, rødvin, röttvin",0,"6 fl Fromont Bourgogne Grand Ordinaire 12,5 % 75 cl","Fromont Bourgogne Grand Ordinaire 12,5 % 75 cl","Fromont Bourgogne Grand Ordinaire 12,5 % 75 cl",,,,
base,admin,Default,simple,2210001003766,"6 fl Fromont Bourgogne Pinot Noir Grande Reserve 12,5% 75 cl",,00:00,00:00,299,,178.35,4.5,,,449,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"Efter at Jean-Claude Fromont har leveret hans Grande Reserve Chardonnay er den blevet til en kæmpe succes i Danmark. Nu har vi presset ham til også at sælge hans fremragende Grande Reserve Pinot Noir til os. Så har vi et perfekt match til en aften med god mad. 
 
Jean-Claude Fromont er en klassisk Bourgogne vinbonde, der laver vine efter de klassiske traditioner med en blanding af det gamle håndværk og med hjælp af den nye teknik.  
Druerne til deres vine udvælges med stor omhyggelighed. Til Grande Reserve bruger Fromont druer der er høstet senere end gennemsnittet, for få druer med bedre koncentration og fylde. Efter traditionel fremstilling lagres vinen på en blanding af fade samt stål tanke,
 
Pinot Noir Grande Reserve har en dybrød farve, med præcis den lysende glans, der er unik for Pinot Noir druen. Duften er ungdommelig med et væld af saftige modne røde bær og god struktur. Smagen er fyldig flot og klassisk Pinot Noir, og vinen er perfekt balanceret. Vinen er herlig nu og vil udvikle sig frem til ca. 2016.
 
 Som enhver anden bourgogne vin kræver den gode rumlige glas, så duften rigtig kan komme til sin ret.
","Fromont Bourgogne Pinot Noir Grande Reserve 12,5% 75 cl","Fromont, Bourgogne, Pinot, Noir, Grande, Reserve,rødvin, röttvin",0,"6 fl Fromont Bourgogne Pinot Noir Grande Reserve 12,5% 75 cl","Fromont Bourgogne Pinot Noir Grande Reserve 12,5% 75 cl","Fromont Bourgogne Pinot Noir Grande Reserve 12,5% 75 cl",,,,
base,admin,Default,simple,2210001003780,6 fl Fromont Chablis 1´er Cru Montmains 13 % 75 cl,,00:00,00:00,599,,339.27,4.5,,,899,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,2013-07-01 00:00:00,"En af de store franske hvidvine er Chablis, der laves på 100 % Chardonnay. Chablis er trods det kendte navn ikke et selvstændigt område, men er en nordlig appellation i regionen Bourgogne.

Undergrunden i Chablis er meget kalkholdig, hvilket giver vinene deres helt specielle karakter med et flintagtigt præg i den tørre smag. 

Denne Chablis har lagret på ståltanke, hvilket gør at det ubetinget er den rene frugt der kommer frem i vinen. Det er kun ganske få producenter der i dag bruger fade til vinene fra Chablis. Ståltankene er nemmere at temperaturkontrollere og når man har en så fantastisk frugt fra den kalkholdige jord, så er der jo ingen grund til at fadet skal sløre det med andre aromaer.

Vinene er meget mineralske, og i denne gode Premier Cru finder man både sprøde æbler, lidt pæresødme samt toner af diverse sydfrugter. Vinen er stringent – meget klassisk – og fylder meget
i munden og afrundes flot af en lang behagelig eftersmag.

Det er en vin der kan nydes nu mens den er ung og sprød, men den kan også ligge et par år eller 5 og udvikle en blødere og mere moden frugt.

Chablis er velegnet til fisk og skaldyr. Lidt fed fisk med citrus og rucola eller en god hummersuppe vil være oplagte bud.

Kort sagt: Chardonnay når det er bedst og rent, i modsætning til de oversøiske Chardonnay vine der alt for ofte bliver søde og intet sigende. Og så er det sjældent at Chablis sælges denne uhørte lave pris.
",Fromont Chablis 1´er Cru Montmains 13 % 75 cl,"Fromont, Chablis, 1´er, Cru, Montmains, bourgogne, rødvin, röttvin",0,6 fl Fromont Chablis 1´er Cru Montmains 13 % 75 cl,Fromont Chablis 1´er Cru Montmains 13 % 75 cl,Fromont Chablis 1´er Cru Montmains 13 % 75 cl,,,,
base,admin,Default,simple,2210001003803,"6 fl Fromont Sancerre Papillon AOC 12,5% 75 cl",,00:00,00:00,449,,267.75,4.5,,,900,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"Sancerre er beliggende i Loire på den venstre bred af den øvre Loireflod. Byens beliggenhed ved en sejlbar flod og den gode dræning og topografi landskabet har sikret bjerglandsbyen en historisk stor placering på vinkortet. Markerne ligger i en højde af 200 – 400 meter. Jordbunden indeholder både ler og kalk og giver nogle udsøgte delikate og kraftige vine. Klimaet er klart kontinentalt og vinmarkerne kan risikere frost om foråret. Floden mod øst og skoven mod vest mildner dog klimaet

Der laves mest hvidvin i området, og alle hvide Sancerre er lavet på druen Sauvignon Blanc. De få røde der laves er lavet på druen Pinot Noir.

Vinstokkene til denne Sancerre har en utrolig høj alder, der er med til at give vinen en enorm fylde og kompleksitet.
 
Vinen gærer ved en lav temperatur og man lader skallerne ligge længe sammen med resten af mosten, for at få så meget af den unikke syre med over i vinen. Derefter lagrer man vinen, dels på ståltanke og egefade. Lagringen er med til at afrunde vinen uden at de fine facetter i vinen mister sin styrke.
 
Bouqueten rummer pære, æble og har nuancer af vanilje og honning. Duften varer ved, og her kan virkelig fornemme at det er en vin med stor dybde og koncentration. Smagens kraft og intensitet er enorm, og den rigtig lange eftersmag gør denne vin til en herlig oplevelse.
 
Dette er et pragtfuld vin der med sin blide charme kombineret med klippefast intensitet simpelthen skal opleves.
","6 fl Fromont Sancerre Papillon AOC 12,5% 75 cl","Fromont, Sancerre, Papillon, AOC, rødvin, röttvin",0,"6 fl Fromont Sancerre Papillon AOC 12,5% 75 cl","6 fl Fromont Sancerre Papillon AOC 12,5% 75 cl","6 fl Fromont Sancerre Papillon AOC 12,5% 75 cl",,,,
base,admin,Default,simple,2210000447349 ,Brøndums Snaps 40 % 1 l,,00:00,00:00,115.95,,73.15,1,,,149.95,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"BRØNDUMS Snaps fra 1916 er AALBORG-familiens mest neutrale kommensnaps. Den beherskede kommenduft fremstår med et tørt præg, og en anelse lakrids og gule blomster finder vej frem i næsen. I munden dukker yderligere en anelse nellike op, og det hele afsluttes i en let bitter finale. 

 BRØNDUMS Snaps er lige til at nyde, som den er - eventuelt til Christiansøsild. Men nogen vil sige, at den er allerbedst, når man samler frugter, blomster og blade til hjemmelavet bjesk og kryddersnaps. Der er intet som BRØNDUMS Snaps, der kan lokke sjælen og gløden ud af naturens bær og urter. Og netop glæden og nydelsen var vigtig for brændevinsbrænder Anthon Brøndum (1809-73), der gav denne gudedrik sit navn. 

 40% vol.",Brøndums Snaps 40 % 1 l,"Brøndums, Snaps, aalborg, akvavit, brændevin",0,Brøndums Snaps 40 % 1 l,Brøndums Snaps 40 % 1 l,Brøndums Snaps 40 % 1 l,,,,
base,admin,Default,simple,087000652286  ,Captain Morgan Rom Black Label 40 % 1 l,,00:00,00:00,129.95,,77.48,1,,,212.95,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"Den verdensberømte mørke rom opkaldt efter Captain Henry Morgan, som blev guvenør på Jamaica.

 Captain Morgan Black® rom har en virkelig dyb smag, som vækker minder om den engelske flådes rationering af rom, der gled lige nemt ned blandt sømændene. 

 Afrundingen er rund og fyldig og med en udviklende fylde med en mørk, fyldig farve.

 Captain Morgan Black Label forfører med udførlig, blød nydelse.",Captain Morgan Rom Black Label 40 % 1 l,"Captain, Morgan, Rom, Black, Label, rhum",0,Captain Morgan Rom Black Label 40 % 1 l,Captain Morgan Rom Black Label 40 % 1 l,Captain Morgan Rom Black Label 40 % 1 l,,,,
base,admin,Default,simple,570035909910,Gammel Dansk Bitter Dram 38 % 1 l,,00:00,00:00,128.95,,86.04,1,,,156.95,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"Den klassiske Gammel Dansk Bitter Dram blev for første gang rakt over købmandsdisken i 1964. Den er i både smag og udseende forblevet tro mod originalen.Hele hemmeligheden bag den særlige bittersmag ligger i blandingsforholdet mellem de 29 forskellige krydderier og urter fra hele jordkloden - bl.a. angelikarod, muskatnød, anis, ingefær og rønnebær. Du kan måske ikke direkte smage, hvad de enkelte ingredienser gør for smagen. Men du ville sikkert hurtigt kunne smage, hvis et af krydderierne manglede.

 Aroma: Bitter med et strejf af krydderurter
 Smag: Behagelig bitterhed med en god lang krydret finish
 Farve: Kobber",Gammel Dansk Bitter Dram 38 % 1 l,"Gammel, Dansk, Bitter, Dram,",0,Gammel Dansk Bitter Dram 38 % 1 l,Gammel Dansk Bitter Dram 38 % 1 l,Gammel Dansk Bitter Dram 38 % 1 l,,,,
base,admin,Default,simple,8004400001256 ,Fernet Branca 39 % 1 l,,00:00,00:00,139.95,,88.65,1,,,233.95,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,,,"Fernet Branca er en aromatisk bitter med en alkoholprocent på 39%, produceret af 27 forskellige urter og krydderier, 
heriblandt myrra, rabarber, aloe og safran, på en basisbryg af vindruer",Fernet Branca 39 % 1 l,"Fernet, Branca, bitter, shots",0,Fernet Branca 39 % 1 l,Fernet Branca 39 % 1 l,Fernet Branca 39 % 1 l,,,,
base,admin,Default,simple,4067700011008 ,Jägermeister 35 % 1 l,,08:00,07:59,132.95,112.95,85.68,1,,,179.95,Enabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,0,2013-09-10 00:00:00,"Udtrykket Jägermeister blev introduceret i Tyskland i 1934 i den nye jagtlov som benævnelsen for en ledende skovbruger eller skytte i offentlige tjeneste. Da den første Jägermeister kom på markedet i 1935 var navnet således allerede bekendt for tyskerne. Det var en Curt Mast, der også var en entusiastisk jæger, der destillerede og krydrede den oprindelige Jägermeister, og siden fik designet logoet, som viser hovedet af en hjort med et glødende kristent kors mellem dets gevir, som en gestus til jægernes skytshelgen Sankt Hubertus.

 Jägermeister er en såkaldt Kräuterlikör i familie med Gammel Dansk fra Danmark, Unicum fra Ungarn, og Becherovka fra Tjekkiet, men i modsætning til disse er Jägermeister langt sødere i profilen.

 Ingredienserne omfatter 56 urter, frugter, rødder og krydderier herunder citrusskaller, lakrids, anis, valmuefrø, safran, ingefær, enebær, og ginseng. Aromaerne er ekstraheret i alkohol og vand, og herefter er urten modnet i 12 måneder på brugte egefade. Herefter er der tilsat sukker, alkohol og vand indtil alkoholprocenten ramte 35% hvorefter likøren er filtreret og tappet på flaske.",Jägermeister 35 % 1 l,"Jägermeister, bitter, dram",0,Jägermeister 35 % 1 l,Jägermeister 35 % 1 l,Jägermeister 35 % 1 l,,,,
base,admin,Default,simple,8019248000040,"6 fl Remo Farina Amarone "" Le Pezze "" Della Valpolicella Classico 2009",,00:00,00:00,749,,379.83,4.5,,,998,Disabled,DE19,"Catalog, Search",,,No,No,Liter,Liter,0,,"Amarone della Valpolicella Classico vine er rige, røde Amarone vine fra Valpolicella i Veneto, nordøstlige Italien.

Denne kraftfulde vin præsenterer sig i en rød granat farve med orange kanter og med en æterisk og krydret duft. I munden er den varm, robust, fyldig, fløjlsagtig, behagelig bitter og harmonisk. Denne velafbalancerede vin er særdeles velegnet til grillet rødt kød, krydret vildt samt diverse lagrede oste. Den kan med velbehag drikkes nu, men kan også henlægges yderligere nogle år.

Vinhøsten til denne enestående Amarone fra Valpolicella-regionen, er omhyggeligt udført i hånden, hvilket sikrer udvælgelse af kun de bedste druer. Disse små mørke ""nuggets"" placeres  omhyggeligt på bakker og tørrer omkring 120 dage i traditionelle godt ventilerede beholdere for at forhindre mug og fugt. På denne måde mister druerne op til 30/40% af deres oprindelige vægt, hæver sukker koncentrationen og den endelige alkohol i processen. Ved udgangen af januar presses de tørrede druer, og lægges i blød med skind omkring 20/30 dage. Den langsomme fermenterings proces giver gæren mulighed for at omdanne druernes sukkerindhold til alkohol. Derefter lagres på min. 2 år på slavonske egefade i vekslende størrelse for at opnå det mest optimale resultat. Et ekstra år på flaske gør det muligt, at udvikle en række komplekse aromaer og en fantastisk smag.

Druesammensætning:  Corvina 70%, Rondinella 20%, Molinara 10%
Geografisk placering af vingården: Negrar og Marano bakkerne i Valpolicella
Eksponering Nord-Vest, syd-vest skråninger i ca.  300 m. højde
Jordbund: Vulkansk kalkholdig-gruset
Alkohol 14,50%
Farve: granatrød, med orange kanter
Aroma: æterisk, krydret, med noter af kirsebær, solbær og kakao
Smag: varm, fyldig, silkeblød, elegant og velafbalanceret
Servering: temperatur 18-22 ° C
Fremragende til: vildt, stegt kød og oste.
Bør iltes 2 timer før servering
","Remo Farina Amarone "" Le Pezze "" Della Valpolicella Classico 2009","Remo, Farina, Amarone, Pezze, Della, Valpolicella, Classico,  rødvin ",0,"6 fl Remo Farina Amarone "" Le Pezze "" Della Valpolicella Classico 2009","Remo Farina Amarone "" Le Pezze "" Della Valpolicella Classico 2009","Remo Farina Amarone "" Le Pezze "" Della Valpolicella Classico 2009",,,,
base,admin,Default,simple,7613032388744 ,Nestle Nesquik Cacaodrik 500 g,,,,17.95,,11.92,0.5,,,29.75,Enabled,DE07,"Catalog, Search",,,No,No,Kg,Kg,,,"NESQUIK er verdens største mærke inden for kakaodrik. 

NESQUIK blev lanceret i 1948 i USA som verdens første kakaopulverprodukt, der kunne opløses i mælk. 
Produktet blev hurtigt lanceret i resten af verden og sælges i dag i over 110 forskellige lande – det fortælles, at der drikkes 238 kopper NESQUIK hvert sekund! 
I Danmark har NESQUIK eksisteret siden 1960’erne.",Nestle Nesquik Cacaodrik 500 g,"Nestle, Nesquik, Cacaodrik, kakao, cacao, nestle, nesquik, cacaodrik",0,Nestle Nesquik Cacaodrik 500 g,Nestle Nesquik Cacaodrik 500 g,Nestle Nesquik Cacaodrik 500 g,,,,
base,admin,Default,simple,7310074724034,"Falcon Export 5,2 % - 24x33 cl",,,,72.95,,45.22,7.92,,,201.96,Disabled,DE19,"Catalog, Search",,,No,No,Liter,,,," Falcon Export – Riktig Öl. Bryggt på rent källvatten sedan 1896.

Historia: 1896 grundade bryggarmästare John L Skantze Bryggeri AB Falken i Falkenberg. John, som brann för öl och bryggande, valde Falkenberg på grund av tillgången till friskt källvatten. Än i dag bryggs Falcon av vatten från samma källa och ölet är fortfarande lika autentiskt.

Doft & smak: Doft av bröd, örter, tropisk frukt och honung. Brödig smak med avslutning av halm, honung och uppstramande bitterhet.

Mat & dryck: Falcon Exports balanserade karaktär gör att ölet passar till mat med många smaker, men där ingen enskild smak dominerar, som t.ex. grillbufféer. Bra även till klassisk husmanskost, hamburgare med pommes eller till grillmästaren själv. Falcon Export fungerar också fint med goda vänner i baren eller när du ska unna dig något extra.

Der er inte pant på burkar och flaskor hos oss, då dessa importeras till Danmark, Sverige eller Finland från Tyskland av en bosiddande från et av dessa länder, se även våran Villkår för Handel.

Der er ikke pant på dåser eller flasker hos os, da disse bliver importeret til Danmark, Sverige eller Finland fra Tyskland af en bosiddende fra et af disse lande, se i øvrigt vore Handelsbetingelser
","Falcon Export 5,2 % - 24x33 cl","Falcon, Exportöl, øl, stärköl, öl",0,"Falcon Export 5,2 % - 24x33 cl","Falcon Export 5,2 % - 24x33 cl","Falcon Export 5,2 % - 24x33 cl",,,,
